rebellion_NOUN	восстание_NOUN
york_NOUN	йорка_NOUN
symphony_NOUN	симфония_NOUN
initiate_VERB	начинать_VERB
palm_NOUN	ладонь_NOUN
pupil_NOUN	учащийся_NOUN
incorrect_ADJ	неправильный_ADJ
position_NOUN	позиция_NOUN
boy_NOUN	мальчишка_NOUN
key_NOUN	клавиша_NOUN
stadium_NOUN	стадион_NOUN
additionally_ADV	дополнительно_ADV
type_NOUN	вид_NOUN
panama_NOUN	панама_NOUN
finishing_NOUN	отделка_NOUN
stage_NOUN	стадия_NOUN
lloyd_NOUN	ллойд_NOUN
journalist_NOUN	журналист_NOUN
tribe_NOUN	племя_NOUN
account_NOUN	счет_NOUN
defeat_NOUN	поражение_NOUN
behaviour_NOUN	поведение_NOUN
repeatedly_ADV	многократно_ADV
bueno_NOUN	буэнос_NOUN
suffer_VERB	страдать_VERB
georgian_ADJ	грузинский_ADJ
appearance_NOUN	внешность_NOUN
conductor_NOUN	проводник_NOUN
activity_NOUN	деятельность_NOUN
earn_VERB	зарабатывать_VERB
orego_NOUN	орегон_NOUN
suspend_VERB	приостанавливать_VERB
linear_NOUN	линейный_NOUN
manager_NOUN	управляющий_NOUN
sign_VERB	подписать_VERB
corruption_NOUN	коррупция_NOUN
local_ADJ	локальный_ADJ
be_AUX	быть_AUX
form_NOUN	форма_NOUN
fish_NOUN	рыба_NOUN
survey_NOUN	обследование_NOUN
claim_VERB	утверждать_VERB
guy_NOUN	парень_NOUN
customer_NOUN	посетитель_NOUN
then_ADV	тогда_ADV
draw_VERB	привлекать_VERB
factory_NOUN	завод_NOUN
horn_NOUN	хорн_NOUN
lake_NOUN	лейк_NOUN
plate_NOUN	тарелка_NOUN
amount_NOUN	сумма_NOUN
swiss_NOUN	швейцарский_NOUN
offex_NOUN	отделение_NOUN
mother_NOUN	мама_NOUN
renown_ADJ	известный_ADJ
contrast_NOUN	контраст_NOUN
fuel_NOUN	горючее_NOUN
cook_VERB	готовить_VERB
find_VERB	найти_VERB
crash_NOUN	авария_NOUN
walker_NOUN	уокер_NOUN
dispute_NOUN	спор_NOUN
flower_NOUN	цветы_NOUN
study_NOUN	исследование_NOUN
percentage_NOUN	процент_NOUN
tank_NOUN	цистерна_NOUN
visitor_NOUN	гость_NOUN
fan_NOUN	фанат_NOUN
youth_NOUN	молодежь_NOUN
benefit_NOUN	преимущество_NOUN
mirror_NOUN	зеркало_NOUN
denis_NOUN	денис_NOUN
charle_NOUN	чарльз_NOUN
meeting_NOUN	заседание_NOUN
series_NOUN	серия_NOUN
pass_NOUN	пропуск_NOUN
wolf_NOUN	вулф_NOUN
few_ADJ	немногое_ADJ
island_NOUN	остров_NOUN
insurance_NOUN	страхование_NOUN
difficult_ADJ	трудный_ADJ
senate_NOUN	сенат_NOUN
appeal_NOUN	апелляция_NOUN
parade_NOUN	парад_NOUN
election_NOUN	выборы_NOUN
font_NOUN	шрифт_NOUN
struggle_NOUN	борьба_NOUN
closure_NOUN	закрытие_NOUN
regional_ADJ	региональный_ADJ
transfer_VERB	передать_VERB
champion_NOUN	чемпион_NOUN
artist_NOUN	художник_NOUN
coal_NOUN	уголь_NOUN
guess_VERB	угадать_VERB
argentine_NOUN	аргентина_NOUN
terminal_NOUN	терминал_NOUN
acquisition_NOUN	приобретение_NOUN
eye_NOUN	глаз_NOUN
speak_VERB	говорить_VERB
descendant_NOUN	потомство_NOUN
rome_NOUN	рить_NOUN
hook_NOUN	крючок_NOUN
pacific_ADJ	тихоокеанский_ADJ
decline_VERB	отказываться_VERB
sign_NOUN	знак_NOUN
date_NOUN	свидание_NOUN
honour_NOUN	награда_NOUN
head_NOUN	голова_NOUN
rescue_NOUN	спасатель_NOUN
beauty_NOUN	красота_NOUN
brick_NOUN	кирпич_NOUN
conversation_NOUN	переписка_NOUN
big_ADJ	большой_ADJ
real_ADJ	настоящий_ADJ
finance_NOUN	финансы_NOUN
make_VERB	делать_VERB
chief_NOUN	шеф_NOUN
briefly_ADV	коротко_ADV
developer_NOUN	разработчик_NOUN
navy_NOUN	флот_NOUN
residence_NOUN	проживание_NOUN
detroit_NOUN	детройть_NOUN
approve_VERB	утвердить_VERB
appoint_VERB	назначать_VERB
relationship_NOUN	взаимосвязь_NOUN
bomb_NOUN	бомба_NOUN
lock_NOUN	замок_NOUN
innovation_NOUN	нововведение_NOUN
return_VERB	возвращать_VERB
double_ADJ	двойной_ADJ
copy_NOUN	копирование_NOUN
stock_NOUN	наличие_NOUN
strategic_ADJ	стратегический_ADJ
affect_VERB	затрагивать_VERB
keyboard_NOUN	клавиатура_NOUN
war_NOUN	война_NOUN
you_PRON	ты_PRON
figure_NOUN	фигура_NOUN
efficient_ADJ	эффективный_ADJ
luck_NOUN	удача_NOUN
comparison_NOUN	сопоставление_NOUN
bishop_NOUN	епископ_NOUN
catherine_NOUN	кэтрина_NOUN
civil_ADJ	гражданский_ADJ
terrorist_NOUN	террорист_NOUN
assign_VERB	назначать_VERB
branch_NOUN	сектор_NOUN
inspire_VERB	вдохновить_VERB
entitle_VERB	озаглавливать_VERB
popularity_NOUN	популярность_NOUN
lower_ADJ	ниже_ADJ
disk_NOUN	диск_NOUN
engineer_NOUN	инженер_NOUN
industry_NOUN	индустрия_NOUN
montreal_NOUN	монреаль_NOUN
debute_VERB	дебютировать_VERB
false_ADJ	ложный_ADJ
massacre_NOUN	бойня_NOUN
phenomenon_NOUN	феномен_NOUN
natural_ADJ	естественный_ADJ
state_NOUN	государство_NOUN
solution_NOUN	решение_NOUN
dam_NOUN	давать_NOUN
hundred_NOUN	сотня_NOUN
thought_NOUN	мысль_NOUN
attend_VERB	посещать_VERB
hammer_NOUN	молот_NOUN
recognize_VERB	признавать_VERB
compete_VERB	соревноваться_VERB
important_ADJ	важный_ADJ
significant_ADJ	существенный_ADJ
frame_NOUN	кадр_NOUN
wedding_NOUN	свадьба_NOUN
well_NOUN	уэллс_NOUN
product_NOUN	продукт_NOUN
department_NOUN	департамент_NOUN
quick_ADJ	быстрый_ADJ
filter_NOUN	фильтр_NOUN
jennifer_NOUN	дженифера_NOUN
cork_NOUN	пробка_NOUN
live_VERB	проживать_VERB
work_NOUN	работа_NOUN
chase_NOUN	чейз_NOUN
comprehensive_ADJ	всеобъемлющий_ADJ
monthly_ADJ	ежемесячный_ADJ
thirty_NUM	тридцать_NUM
club_NOUN	клуб_NOUN
parking_NOUN	стоянка_NOUN
come_VERB	приходить_VERB
application_NOUN	применение_NOUN
innovation_NOUN	инновация_NOUN
found_VERB	основывать_VERB
rice_NOUN	рис_NOUN
poverty_NOUN	бедность_NOUN
clay_NOUN	клей_NOUN
occupy_VERB	занимать_VERB
immediately_ADV	незамедлительно_ADV
carrier_NOUN	перевозчик_NOUN
meeting_NOUN	собрание_NOUN
inside_ADV	изнутри_ADV
regime_NOUN	режим_NOUN
december_NOUN	декабрь_NOUN
worse_ADJ	плохо_ADJ
rocket_NOUN	ракета_NOUN
plaza_NOUN	площадь_NOUN
organization_NOUN	организация_NOUN
marketing_NOUN	маркетинг_NOUN
mystery_NOUN	тайна_NOUN
wrestling_NOUN	борьба_NOUN
margaret_NOUN	маргаревать_NOUN
population_NOUN	население_NOUN
grass_NOUN	трава_NOUN
japan_NOUN	японий_NOUN
equipment_NOUN	снаряжение_NOUN
timeline_NOUN	срок_NOUN
relationship_NOUN	взаимоотношение_NOUN
montgomery_NOUN	монтгомерь_NOUN
connect_NOUN	подключение_NOUN
josé_NOUN	жозе_NOUN
identity_NOUN	идентификация_NOUN
wave_NOUN	волна_NOUN
hook_NOUN	хук_NOUN
visit_VERB	посещать_VERB
ring_NOUN	ринг_NOUN
comparison_NOUN	сравнение_NOUN
story_NOUN	история_NOUN
tell_VERB	рассказывать_VERB
reason_NOUN	причина_NOUN
mythology_NOUN	мифология_NOUN
steam_NOUN	пара_NOUN
add_VERB	добавить_VERB
choose_VERB	выбрать_VERB
father_NOUN	отец_NOUN
view_VERB	смотреть_VERB
sean_NOUN	шон_NOUN
chancellor_NOUN	канцлер_NOUN
cameron_NOUN	камерон_NOUN
california_NOUN	калифорние_NOUN
stress_NOUN	стресс_NOUN
electronic_NOUN	электроника_NOUN
civic_ADJ	гражданский_ADJ
biology_NOUN	биология_NOUN
ghana_NOUN	ган_NOUN
jackson_NOUN	джексон_NOUN
ellis_NOUN	эллис_NOUN
experiment_NOUN	опыт_NOUN
hand_NOUN	рука_NOUN
rescue_NOUN	спасение_NOUN
attendance_NOUN	участник_NOUN
complex_NOUN	комплекс_NOUN
template_NOUN	шаблон_NOUN
cover_NOUN	обложка_NOUN
maintenance_NOUN	ведение_NOUN
party_NOUN	партия_NOUN
engineer_NOUN	инженерия_NOUN
drum_NOUN	барабан_NOUN
carter_NOUN	картирать_NOUN
turn_VERB	обращаться_VERB
supreme_ADJ	высший_ADJ
peter_NOUN	петер_NOUN
girl_NOUN	девочка_NOUN
certified_ADJ	сертифицированный_ADJ
powerful_ADJ	могущественный_ADJ
allegation_NOUN	обвинение_NOUN
ghana_NOUN	гана_NOUN
arrest_VERB	арестовывать_VERB
abuse_NOUN	надругательство_NOUN
feature_VERB	рекомендовать_VERB
fire_NOUN	огонь_NOUN
step_NOUN	шаг_NOUN
discuss_VERB	обсуждать_VERB
state_NOUN	штат_NOUN
opposition_NOUN	противодействие_NOUN
item_NOUN	пункт_NOUN
invite_VERB	приглашенный_VERB
appear_VERB	появляться_VERB
statement_NOUN	ведомость_NOUN
type_NOUN	тип_NOUN
woman_NOUN	женщина_NOUN
journalist_NOUN	журналистка_NOUN
testing_NOUN	тестирование_NOUN
regularly_ADV	регулярно_ADV
murder_VERB	убивать_VERB
melbourne_NOUN	мельбурне_NOUN
walk_NOUN	прогулка_NOUN
stewart_NOUN	стюарт_NOUN
seat_NOUN	место_NOUN
plot_NOUN	заговор_NOUN
allow_VERB	разрешать_VERB
record_VERB	записывать_VERB
writing_NOUN	написание_NOUN
welfare_NOUN	благосостояние_NOUN
play_VERB	играть_VERB
store_NOUN	магазин_NOUN
khan_NOUN	хан_NOUN
margin_NOUN	разница_NOUN
danish_NOUN	дание_NOUN
postal_ADJ	почтовый_ADJ
cyclist_NOUN	велосипедист_NOUN
large_ADJ	крупный_ADJ
steven_NOUN	стивенс_NOUN
tomb_NOUN	могила_NOUN
guess_VERB	думать_VERB
processe_NOUN	процесс_NOUN
note_NOUN	примечание_NOUN
streak_NOUN	инсульт_NOUN
nonsense_NOUN	ерунда_NOUN
movie_NOUN	кино_NOUN
index_NOUN	индекс_NOUN
adam_NOUN	адама_NOUN
corporation_NOUN	корпорация_NOUN
ethnic_ADJ	этнический_ADJ
bat_NOUN	бита_NOUN
comics_NOUN	комикс_NOUN
terminus_NOUN	конечный_NOUN
raise_VERB	поднимать_VERB
serious_ADJ	серьезный_ADJ
leg_NOUN	лапка_NOUN
patrick_NOUN	патрик_NOUN
division_NOUN	дивизион_NOUN
motion_NOUN	движение_NOUN
critical_ADJ	критический_ADJ
facebook_NOUN	фейсбук_NOUN
laura_NOUN	лора_NOUN
young_ADJ	молодой_ADJ
cell_NOUN	ячейка_NOUN
colombia_NOUN	колумбий_NOUN
sheriff_NOUN	шериф_NOUN
meter_NOUN	счетчик_NOUN
acquire_VERB	приобрести_VERB
province_NOUN	область_NOUN
argument_NOUN	довод_NOUN
communication_NOUN	связь_NOUN
california_NOUN	калифорния_NOUN
brisbane_NOUN	брисбена_NOUN
modify_VERB	изменять_VERB
family_NOUN	семейство_NOUN
regulation_NOUN	регулирование_NOUN
fund_NOUN	фонд_NOUN
act_NOUN	деяние_NOUN
electronic_ADJ	электронный_ADJ
christopher_NOUN	кристофер_NOUN
frankfurt_NOUN	франкфурт_NOUN
execute_VERB	казнить_VERB
underground_ADJ	подземный_ADJ
write_VERB	писать_VERB
tiger_NOUN	тигр_NOUN
female_ADJ	женский_ADJ
defeate_VERB	побеждать_VERB
universal_ADJ	всеобщий_ADJ
deliver_VERB	доставлять_VERB
trial_NOUN	испытание_NOUN
message_NOUN	сообщение_NOUN
controversial_ADJ	спорный_ADJ
mary_NOUN	махать_NOUN
requirement_NOUN	требование_NOUN
near_ADV	рядом_ADV
newcastle_NOUN	ньюкасл_NOUN
selection_NOUN	выделение_NOUN
rate_NOUN	тариф_NOUN
grandfather_NOUN	дедушка_NOUN
embassy_NOUN	посольство_NOUN
music_NOUN	музыка_NOUN
change_NOUN	изменение_NOUN
chain_NOUN	цепочка_NOUN
form_NOUN	формуляр_NOUN
fort_NOUN	форт_NOUN
individual_NOUN	лицо_NOUN
walter_NOUN	вальтер_NOUN
centuries_NOUN	век_NOUN
pole_NOUN	столб_NOUN
appearances_NOUN	внешность_NOUN
lodge_NOUN	лодж_NOUN
formerly_ADV	ранее_ADV
kid_NOUN	детка_NOUN
calgary_NOUN	калгари_NOUN
quote_NOUN	цитата_NOUN
calculate_VERB	рассчитывать_VERB
harrison_NOUN	харрисон_NOUN
free_ADJ	свободный_ADJ
join_VERB	присоединяться_VERB
deal_NOUN	сделка_NOUN
vote_VERB	голосовать_VERB
tour_NOUN	тур_NOUN
credit_NOUN	балл_NOUN
partnership_NOUN	партнерство_NOUN
florida_NOUN	флорид_NOUN
exception_NOUN	исключение_NOUN
tourism_NOUN	туризм_NOUN
worthy_ADJ	достойный_ADJ
john_NOUN	джон_NOUN
fly_VERB	полет_VERB
hockey_NOUN	хоккей_NOUN
graduate_VERB	оканчивать_VERB
ship_NOUN	суд_NOUN
variety_NOUN	разновидность_NOUN
parking_NOUN	парковка_NOUN
strike_NOUN	удар_NOUN
illness_NOUN	заболевание_NOUN
record_NOUN	рекорд_NOUN
place_NOUN	место_NOUN
defence_NOUN	защита_NOUN
display_NOUN	показ_NOUN
geographic_ADJ	географический_ADJ
connection_NOUN	связь_NOUN
storm_NOUN	шторм_NOUN
tool_NOUN	инструмент_NOUN
truly_ADV	воистину_ADV
technical_ADJ	технический_ADJ
recognise_VERB	признавать_VERB
season_NOUN	сезон_NOUN
share_VERB	делиться_VERB
coast_NOUN	побережье_NOUN
historically_ADV	исторически_ADV
emphasis_NOUN	упор_NOUN
therefore_ADV	поэтому_ADV
interview_NOUN	беседа_NOUN
sentence_NOUN	приговор_NOUN
guard_NOUN	гвардия_NOUN
hunter_NOUN	хантер_NOUN
passing_NOUN	прохождение_NOUN
near_ADV	близко_ADV
commanded_VERB	командовать_VERB
actor_NOUN	субъект_NOUN
german_NOUN	германий_NOUN
issue_VERB	издавать_VERB
walk_VERB	прохаживаться_VERB
overview_NOUN	обзор_NOUN
roosevelt_NOUN	рузвельть_NOUN
hard_ADJ	жесткий_ADJ
branch_NOUN	ветвь_NOUN
foster_NOUN	фостирать_NOUN
way_NOUN	способ_NOUN
flower_NOUN	цветок_NOUN
button_NOUN	кнопка_NOUN
view_NOUN	взгляд_NOUN
already_ADV	уже_ADV
discover_VERB	обнаруживать_VERB
fill_VERB	заполнить_VERB
purchase_VERB	покупать_VERB
grammar_NOUN	грамматика_NOUN
frank_NOUN	франк_NOUN
radio_NOUN	радио_NOUN
novel_NOUN	роман_NOUN
sun_NOUN	солнце_NOUN
debate_NOUN	прения_NOUN
volume_NOUN	том_NOUN
feature_NOUN	особенность_NOUN
help_NOUN	справка_NOUN
compound_NOUN	комплекс_NOUN
recognize_VERB	узнать_VERB
jury_NOUN	жюри_NOUN
hospital_NOUN	госпиталь_NOUN
name_NOUN	название_NOUN
sufficient_ADJ	достаточный_ADJ
assessment_NOUN	оценка_NOUN
schedule_VERB	запланировать_VERB
grey_NOUN	греть_NOUN
nigeria_NOUN	нигерия_NOUN
glass_NOUN	стекло_NOUN
family_NOUN	семья_NOUN
achieve_VERB	достигать_VERB
fit_VERB	подходить_VERB
create_VERB	создаваться_VERB
order_NOUN	орден_NOUN
thousand_NOUN	тысяча_NOUN
toure_VERB	гастролировать_VERB
confirm_VERB	подтверждать_VERB
jennifer_NOUN	дженнифер_NOUN
swedish_ADJ	шведский_ADJ
japanese_ADJ	японский_ADJ
film_NOUN	фильм_NOUN
indian_NOUN	индеец_NOUN
pride_NOUN	гордость_NOUN
pit_NOUN	яма_NOUN
publication_NOUN	публикация_NOUN
protect_VERB	защищать_VERB
baby_NOUN	малыш_NOUN
bulgaria_NOUN	болгария_NOUN
welfare_NOUN	благополучие_NOUN
possibility_NOUN	возможность_NOUN
photography_NOUN	фотография_NOUN
couple_NOUN	пара_NOUN
chemical_ADJ	химический_ADJ
label_NOUN	ярлык_NOUN
useful_ADJ	полезный_ADJ
hate_NOUN	ненависть_NOUN
regiment_NOUN	полка_NOUN
cuisine_NOUN	кухня_NOUN
receive_VERB	получать_VERB
june_NOUN	джун_NOUN
form_VERB	формироваться_VERB
street_NOUN	улица_NOUN
council_NOUN	совет_NOUN
action_NOUN	мера_NOUN
theater_NOUN	театр_NOUN
electrical_ADJ	электрический_ADJ
catholic_NOUN	католик_NOUN
ecuador_NOUN	эквадор_NOUN
section_NOUN	секция_NOUN
stanley_NOUN	стенль_NOUN
pennsylvania_NOUN	пенсильвание_NOUN
acre_NOUN	акр_NOUN
possession_NOUN	хранение_NOUN
conflict_NOUN	коллизия_NOUN
stay_VERB	оставаться_VERB
web_NOUN	веб_NOUN
order_VERB	заказывать_VERB
mon_NOUN	мон_NOUN
review_VERB	рассмотреть_VERB
duty_NOUN	пошлина_NOUN
improvement_NOUN	усовершенствование_NOUN
speaker_NOUN	оратор_NOUN
restrict_VERB	ограничивать_VERB
jan_NOUN	джанин_NOUN
wilson_NOUN	уилсон_NOUN
pope_NOUN	поуп_NOUN
surprise_NOUN	сюрприз_NOUN
instrumental_ADJ	инструментальный_ADJ
practice_NOUN	практика_NOUN
clay_NOUN	клэй_NOUN
describe_VERB	описать_VERB
damage_NOUN	повреждение_NOUN
roof_NOUN	крыша_NOUN
dress_NOUN	платье_NOUN
sea_NOUN	море_NOUN
older_ADJ	старший_ADJ
focus_NOUN	внимание_NOUN
animal_NOUN	зверь_NOUN
cyprus_NOUN	кипр_NOUN
unique_ADJ	уникальный_ADJ
expansion_NOUN	расширение_NOUN
photograph_NOUN	фотография_NOUN
five_NUM	пятеро_NUM
film_NOUN	кино_NOUN
continue_VERB	продолжаться_VERB
federal_ADJ	федеральный_ADJ
release_NOUN	релиз_NOUN
impression_NOUN	впечатление_NOUN
winter_NOUN	зимний_NOUN
draw_VERB	нарисовать_VERB
merit_NOUN	заслуга_NOUN
depression_NOUN	депрессия_NOUN
venue_NOUN	площадка_NOUN
bring_VERB	приводить_VERB
warm_ADJ	теплый_ADJ
coach_NOUN	тренер_NOUN
tony_NOUN	тоня_NOUN
distribution_NOUN	распространение_NOUN
divide_VERB	разделяться_VERB
couple_NOUN	парочка_NOUN
possession_NOUN	обладание_NOUN
inquiry_NOUN	расследование_NOUN
thorough_ADJ	тщательный_ADJ
turn_VERB	поворачиваться_VERB
floor_NOUN	этаж_NOUN
franchise_NOUN	франшиза_NOUN
station_NOUN	станция_NOUN
garrison_NOUN	гарнизон_NOUN
membership_NOUN	членство_NOUN
compil_VERB	составлять_VERB
fill_NOUN	заполнение_NOUN
plate_NOUN	плита_NOUN
original_ADJ	оригинальный_ADJ
edition_NOUN	издание_NOUN
ceremony_NOUN	церемония_NOUN
descendant_NOUN	потомок_NOUN
danny_NOUN	дэнь_NOUN
cameron_NOUN	кэмерон_NOUN
arthur_NOUN	артур_NOUN
baptist_NOUN	баптист_NOUN
pick_VERB	выбирать_VERB
experimental_ADJ	экспериментальный_ADJ
town_NOUN	город_NOUN
sometimes_ADV	иногда_ADV
gas_NOUN	газ_NOUN
martin_NOUN	мартина_NOUN
spring_NOUN	весна_NOUN
nation_NOUN	нация_NOUN
garden_NOUN	сад_NOUN
youngest_ADJ	младший_ADJ
colin_NOUN	колин_NOUN
singles_NOUN	разряд_NOUN
move_VERB	перемещать_VERB
cleanup_NOUN	очистка_NOUN
soundtrack_NOUN	саундтрек_NOUN
committee_NOUN	комитет_NOUN
general_NOUN	генерал_NOUN
celebrate_VERB	отмечать_VERB
height_NOUN	рост_NOUN
park_NOUN	парк_NOUN
teaching_NOUN	преподавание_NOUN
cold_ADJ	холодный_ADJ
main_ADJ	главный_ADJ
travel_NOUN	проезд_NOUN
pay_VERB	платить_VERB
snow_NOUN	снег_NOUN
feed_NOUN	лента_NOUN
entity_NOUN	образование_NOUN
observation_NOUN	замечание_NOUN
swimmer_NOUN	пловец_NOUN
texa_NOUN	техасы_NOUN
volume_NOUN	громкость_NOUN
ranger_NOUN	рейнджер_NOUN
basketball_NOUN	баскетбол_NOUN
european_ADJ	европейский_ADJ
senior_ADJ	старший_ADJ
approval_NOUN	одобрение_NOUN
poet_NOUN	поэт_NOUN
reviewer_NOUN	рецензент_NOUN
shaw_NOUN	шоу_NOUN
owner_NOUN	хозяин_NOUN
change_VERB	меняться_VERB
then_ADV	потом_ADV
austria_NOUN	австрия_NOUN
stop_VERB	переставать_VERB
operation_NOUN	эксплуатация_NOUN
have_VERB	иметь_VERB
gap_NOUN	пробел_NOUN
broad_ADJ	широкий_ADJ
lisa_NOUN	лиза_NOUN
african_NOUN	африка_NOUN
threat_NOUN	угроза_NOUN
stone_NOUN	камень_NOUN
start_NOUN	старт_NOUN
workshop_NOUN	семинар_NOUN
guy_NOUN	ребята_NOUN
vote_VERB	проголосовать_VERB
url_NOUN	урл_NOUN
violent_ADJ	насильственный_ADJ
pronounce_VERB	выражать_VERB
display_VERB	выставлять_VERB
brain_NOUN	мозг_NOUN
intermediate_ADJ	промежуточный_ADJ
service_NOUN	услуга_NOUN
contest_NOUN	евровидений_NOUN
denis_NOUN	день_NOUN
conservation_NOUN	сохранение_NOUN
ways_NOUN	способ_NOUN
marry_VERB	жениться_VERB
superior_ADJ	высший_ADJ
somewhat_ADV	несколько_ADV
return_VERB	вернуться_VERB
arm_NOUN	вооружение_NOUN
phase_NOUN	этап_NOUN
audience_NOUN	зритель_NOUN
syndrome_NOUN	синдром_NOUN
print_VERB	распечатывать_VERB
presence_NOUN	присутствие_NOUN
chi_NOUN	чи_NOUN
win_VERB	выигрывать_VERB
samuel_NOUN	самуэль_NOUN
location_NOUN	место_NOUN
they_PRON	они_PRON
box_NOUN	коробка_NOUN
award_NOUN	премия_NOUN
fort_NOUN	крепость_NOUN
scheme_NOUN	схема_NOUN
student_NOUN	учащийся_NOUN
midfielder_NOUN	полузащитник_NOUN
difference_NOUN	отличие_NOUN
branch_NOUN	ветка_NOUN
gary_NOUN	гарь_NOUN
power_NOUN	мощь_NOUN
journal_NOUN	журнал_NOUN
response_NOUN	реагирование_NOUN
cricket_NOUN	крикет_NOUN
robert_NOUN	робертс_NOUN
dawn_NOUN	рассвет_NOUN
tone_NOUN	тон_NOUN
automatic_ADJ	автоматический_ADJ
depend_VERB	зависеть_VERB
hollywood_NOUN	голливуд_NOUN
characteristic_NOUN	особенность_NOUN
guide_NOUN	гид_NOUN
cardiff_NOUN	кардифф_NOUN
scene_NOUN	сцена_NOUN
basic_ADJ	основной_ADJ
authority_NOUN	власть_NOUN
end_VERB	заканчиваться_VERB
commune_NOUN	коммун_NOUN
payment_NOUN	платеж_NOUN
consist_VERB	состоять_VERB
genetic_ADJ	генетический_ADJ
normal_ADJ	обычный_ADJ
number_NOUN	число_NOUN
king_NOUN	кинг_NOUN
peak_NOUN	пик_NOUN
arrive_VERB	прибывать_VERB
survey_NOUN	опрос_NOUN
dean_NOUN	декан_NOUN
act_VERB	действовать_VERB
maintenance_NOUN	поддержание_NOUN
surname_NOUN	фамилия_NOUN
blood_NOUN	кровь_NOUN
leave_VERB	покидать_VERB
bring_VERB	приносить_VERB
scientific_ADJ	научный_ADJ
other_ADJ	прочий_ADJ
room_NOUN	комната_NOUN
worker_NOUN	трудящийся_NOUN
fame_NOUN	слава_NOUN
nick_NOUN	никакой_NOUN
empire_NOUN	империя_NOUN
conductor_NOUN	дирижер_NOUN
friendly_ADJ	дружелюбный_ADJ
squadron_NOUN	эскадрилье_NOUN
translation_NOUN	перевод_NOUN
matthew_NOUN	мэтть_NOUN
much_ADV	много_ADV
flight_NOUN	бегство_NOUN
safety_NOUN	безопасность_NOUN
waste_NOUN	отходы_NOUN
disaster_NOUN	бедствие_NOUN
debate_NOUN	дебаты_NOUN
word_NOUN	слово_NOUN
tribute_NOUN	должное_NOUN
supply_NOUN	поставка_NOUN
remove_VERB	удаляться_VERB
gun_NOUN	оружие_NOUN
direction_NOUN	направление_NOUN
valid_ADJ	действительный_ADJ
cardinal_NOUN	кардинал_NOUN
grow_VERB	расти_VERB
basic_ADJ	базовый_ADJ
successfully_ADV	успешно_ADV
signature_NOUN	подпись_NOUN
prague_NOUN	праг_NOUN
success_NOUN	успех_NOUN
violation_NOUN	нарушение_NOUN
discipline_NOUN	дисциплина_NOUN
face_NOUN	лицо_NOUN
vision_NOUN	зрение_NOUN
sell_VERB	продаваться_VERB
phone_NOUN	телефон_NOUN
bed_NOUN	кровать_NOUN
block_NOUN	блокировка_NOUN
almost_ADV	почти_ADV
reporter_NOUN	репортер_NOUN
craig_NOUN	крейг_NOUN
depend_VERB	смотреть_VERB
attention_NOUN	внимание_NOUN
rare_ADJ	редкий_ADJ
accident_NOUN	дтп_NOUN
racing_NOUN	гонка_NOUN
union_NOUN	юнион_NOUN
representative_NOUN	представитель_NOUN
session_NOUN	сеанс_NOUN
leg_NOUN	ген_NOUN
promotional_ADJ	рекламный_ADJ
confusion_NOUN	путаница_NOUN
region_NOUN	область_NOUN
poem_NOUN	стих_NOUN
schedule_NOUN	расписание_NOUN
bridge_NOUN	бридж_NOUN
claim_NOUN	претензия_NOUN
artillery_NOUN	артиллерия_NOUN
boston_NOUN	бостон_NOUN
prison_NOUN	тюрьма_NOUN
lose_VERB	терять_VERB
target_NOUN	мишень_NOUN
economy_NOUN	экономика_NOUN
stock_NOUN	акция_NOUN
gordon_NOUN	гордон_NOUN
theory_NOUN	теория_NOUN
exile_NOUN	изгнание_NOUN
airline_NOUN	авиалиния_NOUN
vietnam_NOUN	вьетн_NOUN
exclusive_ADJ	эксклюзивный_ADJ
